State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,Region,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional scientific and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available,State Code,County Code,AQI Label
18127,42.076502732240435,1082777920,268688087,41.509916,-87.071313,40.8,52.0,7.5697392783933495,3.0,7880295.0,167791.0,46965.0,364496.0,849757.0,195763.0,263017.0,40447.0,191132.0,133357.0,209902.0,2350.0200000000004,177571.0,154591.0,78978.0,92.8,87.8,5.0,0.9,1.8,0.1,1.1,3.4,0.6,14.7,45.4,39.3,18,127,1
18129,42.72928176795581,1060787801,25259380,38.027614,-87.86865300000001,45.75,58.6,4.924836434426231,3.0,1144663.0,25476.0,44931.0,41291.0,319488.0,,33240.0,462.0,27066.0,,28385.0,41648.01,15557.0,11846.0,,,,,,,,,,,,,,18,129,1
18141,44.25274725274726,1185912669,9070408,41.617699,-86.288159,45.21,51.1,4.097218648351647,3.0,11995028.0,269141.0,44568.0,449977.0,1303127.0,614316.0,514455.0,114671.0,749730.0,326706.0,327765.0,4047.02,460330.0,284996.0,120678.0,89.6,82.4,7.2,1.8,3.4,0.6,0.6,3.9,3.6,23.0,41.6,31.8,18,141,1
18145,41.89071038251365,1064898914,4135270,39.524135,-85.792174,46.63,54.9,,3.0,1788369.0,44324.0,40348.0,86285.0,375460.0,38254.0,58647.0,4438.0,26968.0,47619.0,42891.0,47344.0,28959.0,,,,,,,,,,,,,,,18,145,1
18147,34.41525423728814,1027689680,11999892,38.009696999999996,-87.010375,48.47,57.5,,3.0,867486.0,20648.0,42013.0,23659.0,91120.0,20904.0,14473.0,7624.0,,13463.0,31059.0,29211.0,12154.0,,,,,,,,,,,,,,,18,147,0
18157,31.438040345821324,1294484142,8910174,40.38913,-86.893555,38.53,53.0,,3.0,6733196.0,188059.0,35804.0,264971.0,1318898.0,145822.0,305413.0,52785.0,240005.0,167144.0,201802.0,20600.02,278496.0,203853.0,89138.0,86.8,76.9,9.9,3.6,5.4,1.3,0.5,2.5,2.4,25.1,44.7,27.8,18,157,0
18163,44.087912087912095,605227462,7655294,38.020070000000004,-87.586166,46.29,58.4,,3.0,7636556.0,181721.0,42024.0,524874.0,1094699.0,,454649.0,91599.0,381389.0,284705.0,264663.0,23518.01,322829.0,288571.0,88298.0,91.8,83.9,7.9,2.6,3.1,0.2,0.5,1.9,5.1,24.3,41.5,29.1,18,163,1
18167,47.46448087431694,1044993095,18068475,39.429142999999996,-87.390375,41.3,55.7,2.7012404016393443,3.0,3826942.0,107931.0,35457.0,173012.0,443110.0,78455.0,211919.0,21469.0,92037.0,111595.0,116600.0,39007.0,132884.0,125239.0,48424.0,89.3,81.5,7.8,0.8,3.6,0.6,1.5,4.3,2.4,21.8,44.8,31.0,18,167,1
18169,37.82420749279539,1068206218,22115988,40.843747,-85.795192,39.12,52.6,,3.0,1293875.0,31762.0,40737.0,42064.0,216560.0,29360.0,50747.0,10227.0,14093.0,,29166.0,49107.02,28587.0,26506.0,,,,,,,,,,,,,,18,169,0
18173,42.7037037037037,996664714,16155578,38.097728000000004,-87.272049,46.49,57.8,5.205508932084308,3.0,3114661.0,62498.0,49836.0,95906.0,214000.0,33288.0,58386.0,3566.0,68699.0,19537.0,60152.0,35157.0,73101.0,32758.0,,,,,,,,,,,,,,18,173,1
18177,5.4344262295081975,1040508998,6732251,39.863091,-85.00673499999999,42.53,53.6,4.612124330601095,3.0,2504572.0,66568.0,37624.0,65326.0,357596.0,63379.0,126150.0,14710.0,38521.0,74973.0,65610.0,17493.019999999997,75246.0,68094.0,29356.0,91.4,84.2,7.2,0.1,1.4,0.7,2.3,4.0,3.3,19.8,43.5,33.5,18,177,0
18183,31.904494382022467,869120483,6073937,41.136426,-85.501892,37.55,51.7,5.315463562326867,3.0,1362398.0,33449.0,40731.0,54017.0,337362.0,31394.0,41386.0,6739.0,7025.0,11306.0,40536.0,18251.01,28567.0,16861.0,,,,,,,,,,,,,,18,183,0
19013,39.88186813186813,1465369216,17862718,42.471540999999995,-92.308033,41.65,49.5,3.13467694214876,4.0,5427448.0,132904.0,40837.0,225635.0,1099893.0,,313110.0,44542.0,220385.0,136510.0,203521.0,13837.02,268143.0,141282.0,69588.0,90.9,81.3,9.5,0.6,4.5,0.2,0.7,3.1,1.8,19.9,40.5,37.8,19,13,1
19017,35.863849765258216,1127885472,10166563,42.780895,-92.32735600000001,45.67,49.1,5.569578180851064,4.0,1103870.0,24798.0,44514.0,35999.0,115488.0,18496.0,41628.0,4746.0,16080.0,,21958.0,6381.02,95095.0,10463.0,,,,,,,,,,,,,,19,17,0
19033,16.982857142857142,1471881731,17668265,43.074975,-93.25096500000001,46.61,48.4,2.7031710300546465,4.0,2284221.0,43070.0,53035.0,86810.0,435375.0,105493.0,112821.0,32737.0,61742.0,44483.0,48586.0,15855.0,88508.0,69703.0,,,,,,,,,,,,,,19,33,0
19045,49.956284153005456,1799830899,39514681,41.898073,-90.534243,40.72,51.8,2.594511129958959,4.0,1959861.0,47309.0,41427.0,80841.0,334873.0,30203.0,81908.0,20940.0,23335.0,39253.0,38415.0,30137.02,56991.0,38340.0,,,,,,,,,,,,,,19,45,1
19055,26.9453125,1496381672,3082462,42.472937,-91.36676700000001,42.1,49.2,,4.0,756855.0,17327.0,43681.0,39874.0,119499.0,31939.0,20984.0,1371.0,10529.0,,16897.0,49567.0,17992.0,5720.0,,,,,,,,,,,,,,19,55,0
19085,38.56603773584906,1804808356,12417698,41.688584000000006,-95.827149,35.53,52.3,3.2332171168224297,4.0,617954.0,14149.0,43675.0,15716.0,24637.0,20106.0,21568.0,2852.0,7490.0,4768.0,17704.0,33139.020000000004,12705.0,7128.0,,,,,,,,,,,,,,19,85,0
19103,34.549180327868854,1590340032,23610661,41.668877,-91.588924,36.7,51.6,3.230701357988164,4.0,6954522.0,146547.0,47456.0,278651.0,379929.0,115281.0,325723.0,41698.0,207294.0,139929.0,161533.0,33636.020000000004,293547.0,192331.0,80356.0,75.5,66.7,8.8,5.7,10.6,1.8,1.4,4.9,3.9,20.6,42.3,33.2,19,103,0
19111,33.991150442477874,1340377291,55290807,40.647588,-91.47715699999999,31.86,53.6,,4.0,1374696.0,34615.0,39714.0,197424.0,311653.0,27858.0,59823.0,4997.0,25646.0,24784.0,37356.0,14418.0,30379.0,20247.0,,,,,,,,,,,,,,19,111,0
19113,41.90983606557377,1856758893,19699801,42.077951,-91.597674,41.83,50.5,3.346841908333334,4.0,10861852.0,221661.0,49002.0,648726.0,1883867.0,453563.0,481774.0,343588.0,480536.0,295863.0,296613.0,37140.0,927459.0,270507.0,116401.0,92.6,83.5,9.1,0.7,2.0,0.3,1.0,3.4,1.4,19.5,45.0,34.1,19,113,1
19137,39.505464480874316,1098405722,2410445,41.021735,-95.15779,42.62,53.1,3.3994572349726786,4.0,410288.0,10225.0,40126.0,17810.0,39861.0,12929.0,14668.0,12506.0,5997.0,,12125.0,11840.02,12607.0,5754.0,,,,,,,,,,,,,,19,137,1
19139,39.0,1132977193,30262373,41.483776,-91.11869899999999,35.36,51.7,2.8342203836126605,4.0,1864723.0,42940.0,43426.0,121700.0,605822.0,38315.0,64102.0,5544.0,81298.0,69144.0,42639.0,15940.01,39986.0,25570.0,,,,,,,,,,,,,,19,139,0
19147,37.59289617486339,1460391660,14437623,43.075337,-94.669055,37.46,49.3,4.69521544662921,4.0,453154.0,9047.0,50089.0,12036.0,91449.0,17036.0,13538.0,4033.0,3986.0,1056.0,8324.0,39011.0,9857.0,13287.0,,,,,,,,,,,,,,19,147,0
19153,38.67213114754097,1485836340,46230836,41.684816,-93.56897099999999,36.3,52.4,3.8931865421348304,4.0,23501624.0,474045.0,49577.0,1644061.0,1239890.0,1610433.0,1189476.0,520132.0,1884851.0,834008.0,822308.0,31574.0,4303257.0,793516.0,248427.0,91.8,84.6,7.2,1.5,2.0,0.2,0.8,3.7,1.7,18.5,45.8,34.0,19,153,0
19155,29.525547445255476,2461943637,22221148,41.340184,-95.544905,37.11,52.8,,4.0,3939644.0,93582.0,42098.0,181639.0,371421.0,111197.0,190185.0,41655.0,77682.0,52596.0,77827.0,72435.0,92477.0,180431.0,47255.0,93.5,86.6,6.9,0.5,1.9,0.2,0.9,3.0,1.1,17.0,42.2,39.6,19,155,0
19163,55.502732240437155,1186445450,26214593,41.642078999999995,-90.622289,40.71,52.3,3.4484769265493433,4.0,8455137.0,172474.0,49023.0,494725.0,958478.0,323447.0,413852.0,38582.0,275193.0,257038.0,230791.0,31387.0,349416.0,254787.0,81537.0,92.4,87.5,4.9,0.7,1.7,0.3,0.8,4.1,1.9,18.7,46.1,33.3,19,163,1
19169,36.7122641509434,1483235262,2509634,42.037538,-93.466093,38.89,51.1,3.863285574394465,4.0,3734930.0,97090.0,38469.0,183978.0,359445.0,128526.0,160300.0,35413.0,226382.0,70091.0,84372.0,1910.02,135340.0,111807.0,53288.0,78.3,71.7,6.5,5.0,7.3,1.8,0.2,7.5,3.5,18.7,39.9,37.9,19,169,0
19177,43.92622950819672,1255597377,14839917,40.754117,-91.952943,30.26,52.8,4.410526067605632,4.0,280855.0,7271.0,38627.0,18488.0,30815.0,3042.0,6119.0,663.0,1598.0,,5144.0,14489.02,5332.0,,,,,,,,,,,,,,,19,177,1
19181,33.87735849056604,1475852609,9117672,41.336861999999996,-93.564222,33.91,52.9,1.705756471962616,4.0,2267484.0,49691.0,45632.0,106105.0,50117.0,40326.0,64676.0,10110.0,33848.0,17888.0,39186.0,12005.01,39470.0,24356.0,,,,,,,,,,,,,,19,181,0
19193,10.743169398907103,2260790978,12793693,42.39322,-96.053296,32.21,50.9,5.141266896174864,4.0,4291822.0,102779.0,41758.0,681500.0,329979.0,177872.0,260852.0,38561.0,122011.0,107456.0,127291.0,41357.02,143323.0,131626.0,50631.0,91.2,81.3,9.9,1.2,2.5,0.0,0.8,4.3,2.0,20.6,38.7,38.7,19,193,0
20017,23.677966101694924,2002208725,12087996,38.299475,-96.594029,41.99,57.9,,4.0,116168.0,2669.0,43525.0,2049.0,12422.0,,1766.0,,,,2086.0,10719.02,,,,,,,,,,,,,,,,20,17,0
20057,17.97814207650273,2844508243,2097359,37.688416,-99.884748,24.37,57.2,,4.0,1226715.0,33971.0,36111.0,73438.0,318061.0,55632.0,60295.0,15467.0,19639.0,29481.0,38134.0,39318.02,33208.0,47675.0,,,,,,,,,,,,,,20,57,0
20091,35.8360655737705,1226247743,16750478,38.883907,-94.82233000000001,39.83,57.4,,4.0,38610439.0,584451.0,66063.0,1363598.0,1506589.0,2191488.0,1677914.0,1089925.0,3963383.0,1577839.0,806752.0,51217.0,4498348.0,850187.0,313189.0,90.6,83.8,6.8,0.3,1.3,0.2,0.8,6.9,1.1,15.8,48.9,34.2,20,91,0
20103,36.4060773480663,1199524172,15035947,39.189510999999996,-95.038977,42.51,57.3,,4.0,3223722.0,80204.0,40194.0,98456.0,74237.0,,79234.0,6770.0,124515.0,38743.0,58984.0,-286.99,93136.0,36694.0,,,,,,,,,,1.3,14.1,39.3,45.2,20,103,0
20133,36.502732240437155,1480106507,16374123,37.564283,-95.31568299999999,40.13,59.3,,4.0,528218.0,16146.0,32715.0,16961.0,61709.0,14168.0,26526.0,,8847.0,,,25240.0,17415.0,,,,,,,,,,,,,,,20,133,0
20173,41.360655737704924,2583548945,30061835,37.681045000000005,-97.461054,43.63,59.6,,4.0,25197029.0,511995.0,49213.0,1088986.0,4012677.0,766343.0,1066533.0,297769.0,1050468.0,1013115.0,605875.0,1008135.0,1370406.0,877638.0,247439.0,93.0,84.3,8.8,0.6,1.6,0.5,1.0,3.4,1.8,19.9,41.1,37.2,20,173,1
20177,37.620218579234965,1408921302,30405376,39.041805,-95.755664,42.1,57.8,,4.0,7928176.0,178146.0,44504.0,350500.0,447125.0,286068.0,321060.0,95411.0,498996.0,238269.0,261479.0,29770.0,717203.0,170929.0,85531.0,92.3,81.2,11.1,1.4,2.5,0.0,1.1,2.7,3.3,21.1,41.1,34.5,20,177,0
20181,26.948275862068964,2735193305,548248,39.351352,-101.719859,18.8,53.8,,4.0,219964.0,5965.0,36876.0,4166.0,4398.0,18220.0,13520.0,1888.0,2857.0,,5853.0,8722.02,,,,,,,,,,,,,,,,20,181,0
20191,37.46978021978022,3060391075,8627526,37.236662,-97.493352,37.98,60.3,,4.0,863013.0,23272.0,37084.0,15371.0,75170.0,13647.0,26929.0,13662.0,9258.0,2476.0,20698.0,50721.0,21405.0,,,,,,,,,,,,,,,20,191,0
20195,38.10928961748635,2303731641,26281951,38.921302000000004,-99.86542299999999,22.4,56.0,,4.0,119119.0,2872.0,41476.0,2277.0,2233.0,3593.0,3365.0,1069.0,,,3243.0,4163.02,,,,,,,,,,,,,,,,20,195,0
20209,42.750684931506854,392647716,11890112,39.115384000000006,-94.763087,40.67,57.6,7.495075937158465,4.0,4998181.0,163831.0,30508.0,416786.0,976351.0,,303085.0,76866.0,392378.0,247491.0,168438.0,-46.98,164694.0,207678.0,74861.0,94.4,83.3,11.2,1.0,1.0,0.0,0.4,3.1,3.2,25.2,38.1,33.6,20,209,1
21013,40.180076628352495,929806778,5480741,36.72268,-83.681046,50.93,56.2,1.7478861766467084,5.0,784304.0,27117.0,28923.0,12084.0,47106.0,5923.0,46112.0,3105.0,,8737.0,20741.0,26390.0,21113.0,16563.0,,,,,,,,,,,,,,21,13,1
21015,39.406639004149376,637696482,26542815,38.974595,-84.731431,45.94,56.5,1.4934744890710383,5.0,5592231.0,128536.0,43507.0,205391.0,937979.0,619755.0,332390.0,52252.0,218691.0,246110.0,173205.0,-4225.98,276469.0,214391.0,64766.0,91.4,83.0,8.4,1.6,0.6,0.2,0.7,5.6,0.7,18.2,42.6,38.5,21,15,1
21019,43.407103825136616,414053937,5581241,38.360003999999996,-82.68140600000001,43.6,57.1,1.2369649098360656,5.0,1737374.0,48132.0,36096.0,116222.0,209284.0,60970.0,112766.0,13443.0,90221.0,56611.0,51468.0,5876.01,48775.0,65036.01,,,,,,,,,,,,,,21,19,1
21029,41.13983050847458,769289863,8391940,37.969928,-85.702641,47.47,58.2,,5.0,2995710.0,79151.0,37848.0,137129.0,193260.0,,63079.0,2818.0,34706.0,53186.0,100761.0,-3724.98,35687.0,46299.0,,,,,,,,,,0.9,12.3,41.8,45.0,21,29,1
21037,45.201101928374655,391914321,20981945,38.946981,-84.379583,45.21,56.3,,5.0,4058053.0,92211.0,44008.0,,194579.0,162305.0,142173.0,17537.0,122271.0,43474.0,87783.0,856.0100000000003,87676.0,114115.0,46002.0,88.2,77.4,10.8,1.2,3.5,0.3,1.2,5.6,3.7,21.9,40.0,34.4,21,37,1
21043,37.07692307692308,1060590187,6800548,38.309549,-83.048796,40.49,56.1,2.5423970655737698,5.0,810958.0,27046.0,29984.0,26117.0,31921.0,,46965.0,2354.0,,5920.0,21153.0,822.0,12470.0,9210.0,,,,,,,,,,,,,,21,43,0
21047,39.547703180212004,1858332179,16928286,36.892059,-87.492986,55.75,59.6,3.4796409890710382,5.0,2615210.0,72351.0,36146.0,59869.0,383802.0,,99884.0,14995.0,83877.0,117420.0,59413.0,4982.0,69133.0,54246.0,,,,,,,,,,3.1,24.1,52.8,20.1,21,47,1
21059,46.14207650273224,1187163562,47158144,37.731671,-87.08713900000001,49.81,58.3,3.2125165945205487,5.0,3951203.0,99674.0,39641.0,118946.0,394206.0,115427.0,205745.0,30592.0,82212.0,80523.0,111627.0,35578.009999999995,231013.0,95126.01,43812.0,93.0,83.1,9.9,1.4,1.6,0.8,0.9,2.4,3.5,15.7,44.4,36.5,21,59,1
21061,37.78507462686567,784468319,13258106,37.227514,-86.21801500000001,53.47,59.5,3.0059767584097843,5.0,360807.0,12114.0,29784.0,14149.0,,2462.0,4099.0,,,990.0,,-5258.98,,,,,,,,,,,,,,,,21,61,0
21067,39.383977900552495,734642357,4922241,38.040676,-84.458274,45.02,57.2,,5.0,14338062.0,318449.0,45025.0,910884.0,1129429.0,497552.0,818362.0,188061.0,1123822.0,634245.0,448654.0,10758.0,746566.0,695621.0,163706.0,87.0,78.5,8.5,2.0,4.0,0.3,2.0,4.7,3.2,25.1,44.1,27.7,21,67,1
21089,25.9344262295082,892125673,25894139,38.563562,-82.93382,36.03,56.4,,5.0,1334961.0,35893.0,37193.0,19639.0,48253.0,14318.0,33191.0,9550.0,16302.0,15356.0,25734.0,-4087.98,15565.0,12860.0,,,,,,,,,,,,,,21,89,0
21091,42.512396694214885,486020462,29093100,37.843325,-86.792761,49.33,57.6,,5.0,305948.0,8810.0,34727.0,55181.0,236104.0,,3676.0,,2104.0,4515.0,,-750.98,4274.0,,,,,,,,,,,,,,,21,91,1
21093,44.89010989010989,1614335113,17702152,37.695836,-85.963183,45.03,58.0,,5.0,4320710.0,107316.0,40262.0,105849.0,527846.0,46300.0,216412.0,122953.0,114627.0,125516.0,134545.0,-5150.98,136189.0,101130.0,49845.0,94.1,84.4,9.6,0.0,1.1,0.0,1.4,3.4,1.6,14.9,42.8,40.8,21,93,1
21101,44.653005464480884,1130483401,76387049,37.792542,-87.572577,48.42,58.6,,5.0,1701810.0,46253.0,36794.0,69148.0,360821.0,60961.0,73814.0,10127.0,26461.0,53506.0,57080.0,18342.01,41062.0,30938.0,,,,,,,,,,,,,,21,101,1
21111,52.084699453551906,985427632,44565599,38.189532,-85.657624,47.99,58.3,3.586765606557375,5.0,36247796.0,765352.0,47361.0,1671094.0,4385692.0,2042454.0,1657482.0,650915.0,2748192.0,1528869.0,1015464.0,-34214.0,4211715.0,1582409.0,374663.0,89.3,80.8,8.5,2.6,1.9,0.3,1.4,4.3,4.1,25.4,42.4,28.1,21,111,1
21113,29.095628415300546,445793092,6166287,37.873290999999995,-84.58396,47.5,57.4,3.4397791912568327,5.0,2070751.0,52357.0,39551.0,105991.0,164408.0,67761.0,127752.0,7701.0,,48319.0,45465.0,-1774.98,26301.0,50295.0,,,,,,,,,,,,,,21,113,0
21139,39.611538461538466,810999158,75641317,37.209517,-88.363426,54.32,59.6,2.945871710382511,5.0,319251.0,9269.0,34443.0,29563.0,5901.0,3689.0,6727.0,,,1018.0,7038.0,-4112.98,1014.01,,,,,,,,,,,,,,,21,139,1
21145,43.43715846994535,644250936,50306572,37.053683,-88.712366,50.37,60.1,,5.0,2992717.0,65162.0,45927.0,137374.0,128062.0,,201662.0,58446.0,196430.0,112851.0,78099.0,-2143.98,111465.0,106018.0,,,,,,,,,,1.8,20.5,48.5,29.2,21,145,1
21151,32.02061855670103,1132603931,15426522,37.723592,-84.27699799999999,47.53,57.3,,5.0,2967495.0,89547.0,33139.0,106231.0,381723.0,35728.0,131440.0,18392.0,155189.0,58528.0,70456.0,-13258.98,53362.0,80817.0,39598.0,90.5,85.9,4.6,0.0,4.4,0.5,1.5,3.1,1.1,19.2,44.9,34.7,21,151,0
21175,38.78356164383562,987115107,6889992,37.922940000000004,-83.258944,45.31,56.5,,5.0,325347.0,13298.0,24466.0,,18440.0,,10266.0,5667.0,,,8255.0,-5577.98,,,,,,,,,,,,,,,,21,175,0
21185,43.20331950207469,484931825,23831365,38.400127000000005,-85.456152,48.36,57.4,2.812432142076499,5.0,3685943.0,65560.0,56222.0,104579.0,69150.0,66968.0,64578.0,12623.0,96056.0,36640.0,51525.0,455.02,151339.0,45259.0,30962.0,91.1,85.4,5.7,0.5,1.0,0.3,1.6,5.5,1.0,11.3,46.7,41.1,21,185,1
21193,42.52272727272727,879750125,7603771,37.241282,-83.217772,51.02,57.2,1.3201157746031744,5.0,944199.0,27343.0,34532.0,11924.0,1988.0,,58118.0,5343.0,,18966.0,23723.0,123.02,22040.0,,,,,,,,,,,,,,,21,193,1
21195,42.5,2037853572,4756854,37.486031,-82.410913,47.48,57.8,,5.0,2003025.0,60555.0,33078.0,41321.0,39759.0,37933.0,114949.0,16292.0,57435.0,19232.0,46063.0,117047.0,53946.0,39835.0,,,,,,,,,,,,,,21,195,1
21199,38.98201438848921,1705274602,48546594,37.108312,-84.579986,49.32,57.2,,5.0,2294990.0,63956.0,35884.0,81739.0,213204.0,56787.0,118672.0,14173.0,41238.0,48935.0,57684.0,-4555.0,54293.0,52528.0,,,,,,,,,,,,,,21,199,0
21213,40.497942386831284,606584091,5857356,36.740947,-86.581746,53.89,59.8,3.053559372602741,5.0,621001.0,18083.0,34342.0,27042.0,190888.0,17607.0,48979.0,2014.0,,11184.0,18426.0,12598.01,13422.0,28373.0,,,,,,,,,,,,,,21,213,1
21221,37.83193277310925,1143307645,103330290,36.807681,-87.858652,56.05,59.8,,5.0,493991.0,14264.0,34632.0,25235.0,23498.0,,11396.0,2164.0,4647.0,3428.0,8480.0,-2754.98,8343.0,,,,,,,,,,,,,,,21,221,0
21227,41.52054794520548,1402743750,15441365,36.995634,-86.423579,51.68,60.0,,5.0,4582488.0,125532.0,36505.0,263009.0,713508.0,175085.0,252344.0,32809.0,153074.0,161287.0,132186.0,16618.0,193291.0,160183.0,60078.0,93.8,81.7,12.1,0.1,2.6,0.2,1.4,1.9,1.9,25.2,38.0,34.9,21,227,1
21229,39.04178272980501,769931069,10176683,37.754209,-85.175416,50.07,57.5,,5.0,443399.0,12189.0,36377.0,23698.0,70625.0,6352.0,7049.0,,3912.0,2755.0,10500.0,-3994.98,,,,,,,,,,,,,,,,21,229,0
22005,36.97534246575343,751029431,33194722,30.206444,-90.912502,82.06,69.9,2.5289578224043696,5.0,5610166.0,121587.0,46141.0,715886.0,905253.0,147497.0,221981.0,,110684.0,187008.0,154335.0,5520.01,151327.0,105470.0,,,,,,,,,,1.3,18.0,46.1,34.6,22,5,0
22015,40.713114754098356,2176181488,70514387,32.695851,-93.616132,62.97,67.2,,5.0,5339764.0,126057.0,42360.0,151469.0,143226.0,146170.0,333701.0,33950.0,90051.0,80868.0,114324.0,350455.0,130112.0,282593.0,57901.0,95.3,90.0,5.3,0.1,1.3,0.0,0.1,3.2,1.1,18.6,52.8,27.5,22,15,1
22017,38.29661016949152,2275355490,150398853,32.577195,-93.882423,60.67,67.5,,5.0,11941648.0,248851.0,47987.0,362919.0,509945.0,376504.0,548244.0,93802.0,400402.0,269211.0,315824.0,1582711.0,410251.0,330068.0,104119.0,93.9,87.0,6.9,1.5,1.5,0.3,0.3,2.4,3.2,26.7,42.3,27.9,22,17,0
22019,46.28142076502732,2756538200,77608623,30.229559000000002,-93.35801500000001,71.47,70.1,,5.0,8975571.0,200601.0,44743.0,1000387.0,1316488.0,207155.0,466272.0,59052.0,413473.0,228807.0,214030.0,60253.0,278793.0,482539.0,85069.0,95.0,88.1,6.9,0.5,1.0,0.4,1.0,2.1,2.7,23.2,41.6,32.6,22,19,1
22033,50.39890710382514,1179346044,38556769,30.54393,-91.093131,78.69,69.1,3.012691038321169,5.0,20227581.0,447037.0,45248.0,2884388.0,1352968.0,851026.0,1134049.0,382016.0,1950623.0,767872.0,693665.0,41586.0,1355387.0,722337.0,213315.0,93.5,84.3,9.2,1.5,1.6,0.2,0.6,2.6,2.5,25.4,42.0,30.1,22,33,1
22047,40.40710382513661,1602243611,88655982,30.270628000000002,-91.365848,74.23,69.7,2.989386103825137,5.0,1208348.0,32920.0,36706.0,215892.0,555784.0,15100.0,32527.0,4876.0,23745.0,91701.0,16356.0,45354.0,39901.0,17491.0,,,,,,,,,,,,,,22,47,1
22051,40.822404371584696,765682137,897184724,29.5033,-90.036231,65.33,70.9,,5.0,20774666.0,436523.0,47591.0,1172613.0,677215.0,1200443.0,1146976.0,133826.0,1144967.0,673861.0,644282.0,143276.0,1370397.0,1094918.0,207196.0,93.2,81.1,12.1,0.9,1.4,0.1,1.0,3.5,2.9,24.0,45.2,27.8,22,51,1
22055,40.89617486338798,696045240,1204114,30.206507000000002,-92.06416999999999,81.52,70.1,,5.0,10705338.0,241398.0,44347.0,537459.0,591233.0,495973.0,647165.0,137607.0,778067.0,351973.0,311481.0,1215942.0,645744.0,378950.0,117645.0,91.8,84.9,6.9,0.9,1.8,1.0,1.4,3.1,2.7,23.9,46.3,27.1,22,55,1
22057,37.502732240437155,2766953347,1037594367,29.491992,-90.394849,71.07,71.2,,5.0,4300995.0,98305.0,43752.0,165187.0,216181.0,60742.0,119051.0,14043.0,106306.0,90307.0,93027.0,266270.0,67520.0,66732.0,41550.0,92.0,81.1,10.9,0.4,0.6,0.2,4.4,2.5,1.2,24.8,41.6,32.5,22,57,0
22063,44.13927576601672,1678750673,112119167,30.440419,-90.727474,82.07,69.3,,5.0,5329644.0,140138.0,38031.0,251041.0,166386.0,42310.0,167956.0,9873.0,56930.0,75817.0,99905.0,20557.0,133374.0,72088.0,,,,,,,,,,1.2,25.0,39.7,34.1,22,63,1
22071,39.076502732240435,438799508,467299606,30.053420000000003,-89.934502,64.85,70.3,,5.0,18405223.0,391495.0,47013.0,417308.0,351539.0,402221.0,588040.0,316196.0,2237535.0,622540.0,583899.0,449848.0,1028273.0,1825852.0,179290.0,77.1,67.4,9.7,7.3,4.9,3.3,1.7,5.7,10.3,33.3,39.0,17.3,22,71,1
22073,36.406976744186046,1580943091,55283099,32.477664000000004,-92.154848,70.32,66.3,,5.0,5999386.0,156983.0,38217.0,237071.0,382906.0,204609.0,345781.0,155625.0,229481.0,155667.0,206879.0,62670.0,315643.0,155606.0,60984.0,94.4,84.4,10.0,2.1,1.0,0.0,0.7,1.7,4.4,25.5,42.7,27.5,22,73,0
22077,34.84109589041096,1443519879,86418272,30.708319,-91.604621,71.11,68.9,,5.0,912565.0,22159.0,41183.0,16695.0,27586.0,21105.0,32741.0,1999.0,,8025.0,14735.0,30625.0,21880.0,8416.0,,,,,,,,,,,,,,22,77,0
22079,32.794117647058826,3413632352,113043381,31.193203999999998,-92.535953,63.1,68.4,,5.0,5706050.0,132424.0,43089.0,267001.0,313950.0,127952.0,399366.0,31243.0,183864.0,158235.0,159859.0,38207.0,162579.0,111969.0,55234.0,91.6,81.4,10.3,1.4,1.9,0.1,2.5,2.4,5.5,24.0,40.0,30.4,22,79,0
22087,46.319672131147534,977743048,4604211012,29.91811,-89.263494,61.94,70.3,,5.0,1378818.0,45688.0,30179.0,74760.0,240996.0,,51716.0,3549.0,,10708.0,37241.0,747.02,13201.0,27321.0,,,,,,,,,,,,,,22,87,1
22093,32.2103825136612,625582188,42168610,30.024777,-90.79395600000001,72.96,70.4,,5.0,937590.0,21557.0,43494.0,22184.0,383708.0,,19543.0,,,10694.0,,32909.01,25873.0,12914.0,,,,,,,,,,,,,,22,93,0
22095,35.38630136986301,555050557,506474565,30.147307,-90.485674,69.49,70.4,2.3284871304347825,5.0,1662985.0,43631.0,38115.0,136624.0,387401.0,,64284.0,7742.0,32046.0,37325.0,35692.0,1276.02,36854.0,26446.0,,,,,,,,,,,,,,22,95,0
22099,39.14958448753463,1910535372,204161447,30.121433000000003,-91.61148100000001,77.45,70.1,,5.0,1908311.0,54007.0,35335.0,46864.0,174869.0,31615.0,75280.0,1774.0,33949.0,,39986.0,92790.0,54849.0,27231.0,,,,,,,,,,,,,,22,99,1
